_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Title_Title_jac_qgm_3_qgm_3,Title_Title_cos_dlm_dc0_dlm_dc0,Title_Title_jac_dlm_dc0_dlm_dc0,Title_Title_mel,Title_Title_lev_dist,Title_Title_lev_sim,Title_Title_nmw,Title_Title_sw,Authors_Authors_jac_qgm_3_qgm_3,Authors_Authors_cos_dlm_dc0_dlm_dc0,Authors_Authors_jac_dlm_dc0_dlm_dc0,Authors_Authors_mel,Authors_Authors_lev_dist,Authors_Authors_lev_sim,Authors_Authors_nmw,Authors_Authors_sw,Publishing_Date_Publishing_Date_jac_qgm_3_qgm_3,Publishing_Date_Publishing_Date_cos_dlm_dc0_dlm_dc0,Publishing_Date_Publishing_Date_jac_dlm_dc0_dlm_dc0,Publishing_Date_Publishing_Date_mel,Publishing_Date_Publishing_Date_lev_dist,Publishing_Date_Publishing_Date_lev_sim,Publishing_Date_Publishing_Date_nmw,Publishing_Date_Publishing_Date_sw,Pages_Pages_lev_dist,Pages_Pages_lev_sim,Pages_Pages_jar,Pages_Pages_jwn,Pages_Pages_exm,Pages_Pages_jac_qgm_3_qgm_3,Publisher_Publisher_jac_qgm_3_qgm_3,Publisher_Publisher_cos_dlm_dc0_dlm_dc0,Publisher_Publisher_jac_dlm_dc0_dlm_dc0,Publisher_Publisher_mel,Publisher_Publisher_lev_dist,Publisher_Publisher_lev_sim,Publisher_Publisher_nmw,Publisher_Publisher_sw,Language_Language_jac_qgm_3_qgm_3,Language_Language_cos_dlm_dc0_dlm_dc0,Language_Language_jac_dlm_dc0_dlm_dc0,Language_Language_mel,Language_Language_lev_dist,Language_Language_lev_sim,Language_Language_nmw,Language_Language_sw,predicted,proba
0,3,1,0,0.33333333333333337,1.0,0.0,0.3333333333333333,0.6030226891555273,0.36363636363636365,0.8449438214302063,69.0,0.2247191011235955,-49.0,20.0,0.6666666666666666,0.40824829046386296,0.25,0.9490908980369568,1.0,0.9090909090909091,9.0,9.0,0.07692307692307693,0.0,0.0,0.6134421229362488,8,0.3846153846153846,3.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.047619047619047616,0.0,0.0,0.45598846673965454,8.0,0.2727272727272727,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.6213213703937369
1,6,1,0,0.16666666666666663,1.0,0.0,0.29850746268656714,0.5773502691896258,0.3333333333333333,0.8116439580917358,69.0,0.2247191011235955,-49.0,20.0,0.6666666666666666,0.40824829046386296,0.25,0.9490908980369568,1.0,0.9090909090909091,9.0,9.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.1111111111111111,0.047619047619047616,0.0,0.0,0.45598846673965454,8.0,0.2727272727272727,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7183015150190691
2,8,1,0,0.125,1.0,0.0,0.29850746268656714,0.5773502691896258,0.3333333333333333,0.8121291995048523,68.0,0.2272727272727273,-48.0,20.0,0.6666666666666666,0.40824829046386296,0.25,0.9490908980369568,1.0,0.9090909090909091,9.0,9.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.1111111111111111,0.047619047619047616,0.0,0.0,0.45598846673965454,8.0,0.2727272727272727,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7233343945016271
3,13,1,0,0.07692307692307687,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,0.4375,0.40824829046386296,0.25,0.8691666722297668,2.0,0.8,7.0,7.0,0.07692307692307693,0.0,0.0,0.6134421229362488,8,0.3846153846153846,3.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.4117647058823529,0.7071067811865475,0.5,0.9076923131942749,6.0,0.5384615384615384,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9727001438792101
4,14,1,0,0.0714285714285714,1.0,0.5,0.2631578947368421,0.5773502691896258,0.3333333333333333,0.8070369958877563,88.0,0.18518518518518523,-68.0,20.0,0.4375,0.40824829046386296,0.25,0.8691666722297668,2.0,0.8,7.0,7.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,3.0,0.25,0.5277777910232544,0.5277777910232544,0,0.0,0.4117647058823529,0.7071067811865475,0.5,0.9076923131942749,6.0,0.5384615384615384,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.5130783421396281
12,575,1,0,0.0017391304347825765,3.0,0.0,0.273972602739726,0.5773502691896258,0.3333333333333333,0.8487805128097534,62.0,0.24390243902439024,-42.0,20.0,0.6666666666666666,0.40824829046386296,0.25,0.9490908980369568,1.0,0.9090909090909091,9.0,9.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,2.0,0.33333333333333337,0.0,0.0,0,0.0,0.047619047619047616,0.0,0.0,0.45598846673965454,8.0,0.2727272727272727,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7441953632780297
17,755,1,0,0.0013245033112583293,3.0,0.0,0.28125,0.6030226891555273,0.36363636363636365,0.6259562969207764,41.0,0.3278688524590164,-21.0,20.0,0.6666666666666666,0.40824829046386296,0.25,0.9490908980369568,1.0,0.9090909090909091,9.0,9.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.1111111111111111,0.058823529411764705,0.0,0.0,0.48571428656578064,6.0,0.1428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.8059381533749943
19,810,1,0,0.0012345679012345512,2.0,0.33333333333333337,0.4146341463414634,0.5669467095138409,0.375,0.6783797740936279,15.0,0.5588235294117647,5.0,19.0,0.4375,0.40824829046386296,0.25,0.8691666722297668,2.0,0.8,7.0,7.0,0.07692307692307693,0.0,0.0,0.6134421229362488,8,0.3846153846153846,3.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.1111111111111111,0.0,0.0,0.0,0.41507935523986816,18.0,0.09999999999999998,-11.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.852445376109137
45,3135,1,0,0.00031897926634771867,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,20.0,20.0,0.4375,0.40824829046386296,0.25,0.8691666722297668,2.0,0.8,7.0,7.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3063492178916931,14.0,0.06666666666666665,-7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9863389388661669
47,3258,1,0,0.00030693677102522354,4.0,0.0,0.2916666666666667,0.5773502691896258,0.3333333333333333,0.8487805128097534,62.0,0.24390243902439024,-42.0,20.0,0.4375,0.40824829046386296,0.25,0.8691666722297668,2.0,0.8,7.0,7.0,0.07692307692307693,0.0,0.0,0.582084596157074,8,0.3846153846153846,3.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.058823529411764705,0.0,0.0,0.48571428656578064,6.0,0.1428571428571429,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.6348798236888261
63,43,2,0,0.046511627906976716,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.6666666666666666,0.4999999999999999,0.3333333333333333,0.9692307710647583,1.0,0.9230769230769231,12.0,12.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5342490673065186,15.0,0.25,-2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9609263650682683
71,2858,2,0,0.0006997900629811538,3.0,0.25,0.4,0.6324555320336759,0.4,0.8878048658370972,23.0,0.4390243902439024,-5.0,18.0,0.6666666666666666,0.4999999999999999,0.3333333333333333,0.9692307710647583,1.0,0.9230769230769231,12.0,12.0,0.07692307692307693,0.0,0.0,0.6134421229362488,8,0.3846153846153846,3.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3867521286010742,13.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.7369884705912844
72,3005,2,0,0.000665557404326167,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.6666666666666666,0.4999999999999999,0.3333333333333333,0.9692307710647583,1.0,0.9230769230769231,12.0,12.0,0.07692307692307693,0.0,0.0,0.55788654088974,8,0.3846153846153846,3.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.0,0.0,0.0,0.0,0.25961539149284363,15.0,0.0625,-2.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9750811745840974
136,276,3,0,0.010869565217391353,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,0.09482758620689655,0.22360679774997896,0.09090909090909091,0.818644106388092,107.0,0.09322033898305082,-96.0,11.0,0.0,0.0,0.0,0.44955435395240784,14,0.17647058823529416,-3.0,3.0,1.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,0,0.25,0.0,0.0,0.0,0.5538302063941956,18.0,0.21739130434782605,-5.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.988161067636553
145,1586,3,0,0.001891551071878994,4.0,0.0,0.3275862068965517,0.6123724356957945,0.375,0.8527777791023254,53.0,0.26388888888888884,-34.0,19.0,0.09482758620689655,0.22360679774997896,0.09090909090909091,0.818644106388092,107.0,0.09322033898305082,-96.0,11.0,0.06666666666666667,0.0,0.0,0.5162210464477539,12,0.2941176470588235,-1.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.483753502368927,15.0,0.11764705882352944,-1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.593344360200018
258,79,6,0,0.07594936708860756,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.07692307692307693,0.0,0.0,0.6130536198616028,8,0.3846153846153846,3.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.43236714601516724,21.0,0.08695652173913049,-15.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9869280205922846
267,312,6,0,0.019230769230769273,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.12,0.0,0.0,0.6975524425506592,8,0.3846153846153846,3.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.4343434274196625,19.0,0.13636363636363635,-13.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9850371418254276
273,2261,6,0,0.0026536930561698036,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.07692307692307693,0.0,0.0,0.6130536198616028,8,0.3846153846153846,3.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4343434274196625,19.0,0.13636363636363635,-13.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9740006867165143
373,2593,7,0,0.002699575780948704,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,11.0,11.0,0.7222222222222222,0.40824829046386296,0.25,0.9604395627975464,1.0,0.9285714285714286,12.0,12.0,0.07407407407407407,0.0,0.0,0.5995671153068542,9,0.3571428571428571,2.0,4.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.3844696879386902,15.0,0.0625,-4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9916466424861581
380,16,8,0,0.5,2.0,0.0,0.391304347826087,0.5,0.25,0.8947368264198303,10.0,0.4736842105263158,-1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.38311687111854553,12,0.1428571428571429,-1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.25925925925925924,0.47140452079103173,0.2857142857142857,0.6904134750366211,23.0,0.45238095238095233,0.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9298504827232946
388,103,8,0,0.07766990291262132,3.0,0.0,0.175,0.4082482904638631,0.16666666666666666,0.6067538261413574,25.0,0.2647058823529411,-16.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.03571428571428571,0.0,0.0,0.47056275606155396,10,0.2857142857142857,1.0,3.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.0,0.0,0.0,0.0,0.42918312549591064,20.0,0.13043478260869568,-9.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7205727738049733
389,192,8,0,0.04166666666666663,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.03571428571428571,0.0,0.0,0.6024531126022339,10,0.2857142857142857,1.0,3.0,0.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9332722491861408
391,271,8,0,0.029520295202952074,3.0,0.0,0.42857142857142855,0.5,0.25,0.8720000386238098,16.0,0.36,-7.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.03571428571428571,0.0,0.0,0.4913419783115387,10,0.2857142857142857,1.0,3.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.42918312549591064,20.0,0.13043478260869568,-9.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.8302016211582303
392,278,8,0,0.02877697841726623,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.44155845046043396,12,0.1428571428571429,-1.0,1.0,3.0,0.0,0.0,0.0,0,0.0,0.25925925925925924,0.47140452079103173,0.2857142857142857,0.6904134750366211,23.0,0.45238095238095233,0.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9398971663827935
395,1020,8,0,0.007843137254901933,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.07407407407407407,0.0,0.0,0.5692640542984009,10,0.2857142857142857,1.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4562111794948578,20.0,0.13043478260869568,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9504379895103626
405,1998,8,0,0.004004004004004025,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,0.38455986976623535,12,0.1428571428571429,-1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.43775880336761475,20.0,0.13043478260869568,-4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9833176897947474
447,3134,9,0,0.002871729419272495,4.0,0.0,0.16901408450704225,0.5000000000000001,0.25,0.46865078806877136,58.0,0.17142857142857137,-46.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.18518518518518517,0.33333333333333337,0.2,0.5398523211479187,11,0.3529411764705882,0.0,6.0,1.0,0.6666666666666667,0.7777777910232544,0.800000011920929,0,0.25,0.0,0.0,0.0,0.4275793731212616,14.0,0.125,-7.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.8713408908328181
453,3794,9,0,0.0023721665788086765,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.18518518518518517,0.33333333333333337,0.2,0.5398523211479187,11,0.3529411764705882,0.0,6.0,1.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,0,0.25,0.25,0.5773502691896258,0.3333333333333333,0.8583333492279053,17.0,0.29166666666666663,-10.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9963513158124095
461,1522,10,0,0.006570302233902758,3.0,0.25,0.36,0.6324555320336759,0.4,0.8857142925262451,12.0,0.4285714285714286,-3.0,9.0,0.23529411764705882,0.2886751345948129,0.14285714285714285,0.8492307662963867,49.0,0.24615384615384617,-33.0,15.0,0.06666666666666667,0.0,0.0,0.5772430300712585,12,0.2941176470588235,-1.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.3181818181818182,0.5773502691896258,0.3333333333333333,0.8777777552604675,11.0,0.38888888888888884,-4.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.8112593731503983
464,2144,10,0,0.004664179104477584,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,0.2,0.23570226039551587,0.125,0.8202747106552124,41.0,0.36923076923076925,-13.0,16.0,0.03225806451612903,0.0,0.0,0.46613189578056335,13,0.23529411764705888,-2.0,4.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.5174603462219238,16.0,0.23809523809523814,-9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7561396961615643
562,1512,11,0,0.007275132275132323,2.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.23076923076923078,0.33333333333333337,0.2,0.7084571123123169,11,0.3529411764705882,0.0,6.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.27586206896551724,0.40824829046386296,0.25,0.7955555319786072,10.0,0.4444444444444444,5.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9567924227586855
564,646,12,0,0.018575851393188847,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.07407407407407407,0.0,0.0,0.6038960814476013,9,0.3571428571428571,2.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.45098039507865906,14.0,0.2222222222222222,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9768945831301528
569,1455,12,0,0.008247422680412342,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.07407407407407407,0.0,0.0,0.6645021438598633,9,0.3571428571428571,2.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.02564102564102564,0.0,0.0,0.4444444477558136,12.0,0.33333333333333337,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9708472133298204
576,209,13,0,0.062200956937799035,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.46645021438598633,12,0.1428571428571429,-1.0,2.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6079059839248657,18.0,0.25,-5.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9475437241856396
578,356,13,0,0.0365168539325843,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,0.38311687111854553,12,0.1428571428571429,-1.0,2.0,2.0,0.5,0.6666666865348816,0.7333333492279053,0,0.2,0.0,0.0,0.0,0.6079059839248657,18.0,0.25,-5.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9786118890685688
581,1170,13,0,0.011111111111111072,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.03571428571428571,0.0,0.0,0.6024531126022339,10,0.2857142857142857,1.0,4.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.3263888955116272,22.0,0.08333333333333337,-6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9950586768148842
613,632,14,0,0.022151898734177222,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,14.0,0.19230769230769232,0.33333333333333337,0.2,0.6401515007019043,10,0.375,1.0,6.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.4226190447807312,14.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9872610468938358
625,23,15,0,0.6521739130434783,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,24.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.0967741935483871,0.0,0.0,0.5093035697937012,13,0.3157894736842105,-2.0,5.0,1.0,0.6666666666666667,0.7777777910232544,0.800000011920929,0,0.25,0.0,0.0,0.0,0.4888888895511627,15.0,0.16666666666666663,-5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9932935062582553
626,88,15,0,0.17045454545454541,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,24.0,24.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,0.0625,0.0,0.0,0.5254043936729431,15,0.21052631578947367,-4.0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.4888888895511627,15.0,0.16666666666666663,-5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,-7.0,0.0,1,0.9768478604185276
760,62,20,0,0.32258064516129037,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.1,0.0,0.0,0.6405723690986633,13,0.2777777777777778,-2.0,5.0,0.0,1.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.4763071835041046,20.0,0.16666666666666663,-3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.997595927334002
791,108,21,0,0.19444444444444442,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.3333333333333333,0.35355339059327373,0.2,0.8619047403335571,17.0,0.3928571428571429,-5.0,11.0,0.0,0.0,0.0,0.0,11,0.0,-11.0,0.0,2.0,0.33333333333333337,0.5555555820465088,0.5555555820465088,0,0.1111111111111111,0.0,0.0,0.0,0.31699347496032715,16.0,0.05882352941176472,-10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9927818156364256
792,248,21,0,0.08467741935483875,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,17.0,17.0,0.3333333333333333,0.35355339059327373,0.2,0.8619047403335571,17.0,0.3928571428571429,-5.0,11.0,0.0,0.0,0.0,0.0,11,0.0,-11.0,0.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.31481480598449707,16.0,0.11111111111111116,-10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.992057224272205
835,726,24,0,0.03305785123966942,2.0,0.33333333333333337,0.3023255813953488,0.6546536707079772,0.42857142857142855,0.4774114787578583,26.0,0.33333333333333337,-13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,15.0,15.0,0.07407407407407407,0.0,0.0,0.46262624859809875,10,0.33333333333333337,1.0,4.0,3.0,0.0,0.0,0.0,0,0.0,0.09302325581395349,0.2886751345948129,0.16666666666666666,0.4703483283519745,21.0,0.2222222222222222,-7.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.8045354659654356
859,2682,25,0,0.009321401938851559,3.0,0.25,0.36585365853658536,0.5345224838248487,0.2857142857142857,0.875,25.0,0.375,-10.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.11538461538461539,0.0,0.0,0.6829004287719727,9,0.3571428571428571,2.0,5.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.45694151520729065,39.0,0.09302325581395354,-28.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9867287588704425
938,234,26,0,0.11111111111111116,2.0,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,1.0,10.0,10.0,0.1774193548387097,0.2581988897471611,0.14285714285714285,0.8255555629730225,28.0,0.37777777777777777,-4.0,11.0,0.034482758620689655,0.0,0.0,0.48181816935539246,11,0.2666666666666667,0.0,3.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.0,0.0,0.0,0.48113811016082764,21.0,0.08695652173913049,-4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7693168526791831
1058,1966,29,0,0.014750762970498488,3.0,0.25,0.3333333333333333,0.6546536707079772,0.42857142857142855,0.8763636350631714,34.0,0.38181818181818183,-13.0,21.0,0.275,0.35355339059327373,0.2,0.8594594597816467,26.0,0.29729729729729726,-15.0,11.0,0.07142857142857142,0.0,0.0,0.5868687033653259,11,0.2666666666666667,0.0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.6190476190476191,0.8164965809277259,0.6666666666666666,0.9529411792755127,4.0,0.7647058823529411,9.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.7328818206762734
1062,2301,29,0,0.01260321599304648,3.0,0.25,1.0,1.0,1.0,1.0,0.0,1.0,21.0,21.0,0.275,0.35355339059327373,0.2,0.8594594597816467,26.0,0.29729729729729726,-15.0,11.0,0.034482758620689655,0.0,0.0,0.48181816935539246,11,0.2666666666666667,0.0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5160256624221802,20.0,0.23076923076923073,-7.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.9891906304534184
1095,2409,31,0,0.012868410128684116,4.0,0.0,0.6666666666666666,0.6666666666666667,0.5,0.964102566242218,1.0,0.9230769230769231,12.0,12.0,0.76,0.40824829046386296,0.25,0.9799999594688416,1.0,0.95,19.0,19.0,0.19230769230769232,0.33333333333333337,0.2,0.5484307408332825,10,0.375,1.0,5.0,2.0,0.33333333333333337,0.5555555820465088,0.6000000238418579,0,0.1111111111111111,0.3333333333333333,0.5773502691896258,0.3333333333333333,0.8823529481887817,10.0,0.4117647058823529,-3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,1,0.725980643687805
